,AnimeName,ClusterType
7043,Tobacco to Hai,3
7044,Tobe! Isami,3
7045,Tobira wo Akete,3
7046,Tobira wo Akete (1995),3
7047,Toei Robot Girls,1
7048,Togainu no Chi,3
7049,Toki no Tabibito: Time Stranger,0
7050,Toki wa Meguru: Tokyo Station,0
7051,Toki wo Kakeru Shoujo,3
7052,Tokimeki Memorial 4 OVA,1
7053,Tokimeki Memorial: Forever With You,1
7054,Tokimeki Memorial: Only Love,1
7055,Tokimeki Memorial: Only Love Specials,1
7056,Tokimeki Tonight,3
7057,Tokineiro,1
7058,Tokio Kidou Police,3
7059,Tokiwa Kitareri!!,0
7060,Tokkou,3
7061,Tokubetsu Byoutou,2
7062,Tokubetsu Jugyou,2
7063,Tokubetsu Jugyou 3 SLG The Animation,0
7064,Tokumu Sentai Shinesman,3
7065,Tokumu Sousakan Rei & Fuko,2
7066,Tokusou Kihei Dorvack,3
7067,Tokyo Babylon,3
7068,Tokyo Babylon: Vision,3
7069,Tokyo Daigaku Monogatari,1
7070,Tokyo Disney Resort: Yume ga Kanau Basho,0
7071,Tokyo ESP,0
7072,Tokyo Ghoul,0
7073,Tokyo Ghoul √A,0
7074,Tokyo Ghoul: Jack,0
7075,Tokyo Ghoul: Pinto,0
7076,Tokyo Godfathers,3
7077,Tokyo Juushouden,0
7078,Tokyo Magnitude 8.0,0
7079,Tokyo Magnitude 8.0 Recap,0
7080,Tokyo Majin Gakuen Kenpucho: Tou,3
7081,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,0
7082,Tokyo Marble Chocolate,3
7083,Tokyo Mew Mew,3
7084,Tokyo Ravens,0
7085,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,0
7086,Tokyo Requiem,1
7087,Tokyo Tribe 2,0
7088,Tokyo Underground,1
7089,Tokyogurashi!,1
7090,Tom Sawyer no Bouken,3
7091,Tomorrow's Song,3
7092,Tonagura!,1
7093,Tonari no 801-chan R,3
7094,Tonari no Kaibutsu-kun,0
7095,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,0
7096,Tonari no Oneesan,1
7097,Tonari no Seki-kun,0
7098,Tonari no Seki-kun OVA,0
7099,Tonari no Seki-kun Specials,0
7100,Tonari no Tamageta-kun,2
7101,Tonari no Totoro,3
7102,Tonari no Yamada-kun,3
7103,Tondemo Nezumi Daikatsuyaku,0
7104,Tondemo Senshi Muteking,2
7105,Tondera House no Daibouken,1
7106,Tongari Boushi no Memole,3
7107,Tonkatsu DJ Agetarou,0
7108,Tono to Issho,3
7109,Tono to Issho: Gantai no Yabou,3
7110,Tono to Issho: Ippunkan Gekijou,3
7111,Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,1
7112,Tooi Sekai,3
7113,Tooryanse,3
7114,Top wo Nerae 2! Diebuster,3
7115,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,3
7116,Top wo Nerae! Gunbuster,3
7117,Top wo Nerae! Gunbuster Specials,0
7118,Top wo Nerae! Kagaku Kouza,3
7119,Topo Gigio,1
7120,Tora-chan no Kankan Mushi,3
7121,Tora-chan to Hanayome,0
7122,Toradora!,0
7123,Toradora! OVA,1
7124,Toradora!: Bentou no Gokui,0
7125,Toradora!: SOS!,1
7126,Tori no Uta,3
7127,Toriko,0
7128,Toriko 3D: Kaimaku Gourmet Adventure!!,3
7129,Toriko Hime: Hakudaku Mamire no Reijou,2
7130,Toriko Movie: Bishokushin no Special Menu,0
7131,Toriko no Chigiri,1
7132,Toriko: Barbarian Ivy wo Hokaku Seyo!,0
7133,Toriko: Jump Super Anime Tour 2009 Special,0
7134,Toshi Densetsu Monogatari Hikiko,3
7135,Toshi wo Totta Wani,3
7136,Toshokan Sensou,3
7137,Toshokan Sensou: Kakumei no Tsubasa,0
7138,Toshokan Sensou: Koi no Shougai,3
7139,Totsugeki! Pappara-tai,2
7140,Totsuzen! Neko no Kuni Banipal Witt,2
7141,Tottoko Hamtarou,3
7142,Tottoko Hamtarou Hai!,1
7143,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,3
7144,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,3
7145,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,3
7146,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,3
7147,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,3
7148,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,3
7149,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,2
7150,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,2
7151,Touch,3
7152,Touch 2: Sayonara no Okurimono,1
7153,Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By,1
7154,Touch: Cross Road - Kaze no Yukue,3
7155,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1
7156,Touch: Sebangou no Nai Ace,0
7157,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,3
7158,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,0
7159,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,0
7160,Touka Gettan,1
7161,Toukiden Kiwami,0
7162,Toukiden: The Age of Demons - Introduction,0
7163,Touma Kishinden Oni,2
7164,Toumei Ningen (OVA),1
7165,Toumei Ningen R,0
7166,Tousan no Tsukutta Uta,1
7167,Toushi Gordian,2
7168,Toushin Toshi II,3
7169,Toushinden,3
7170,Toushou Daimos,3
7171,Towa no Kizuna,0
7172,Towa no Quon 1: Utakata no Kaben,0
7173,Towa no Quon 2: Konton no Ranbu,0
7174,Towa no Quon 3: Mugen no Renza,0
7175,Towa no Quon 4: Guren no Shoushin,0
7176,Towa no Quon 5: Souzetsu no Raifuku,0
7177,Towa no Quon 6: Towa no Quon,0
7178,Tower of Etruria,3
7179,Track City,2
7180,Tragic Silence: Shoujo Yugi,1
7181,Transfer,3
7182,Transformers Galaxy Force,2
7183,Transformers Headmasters,1
7184,Transformers Micron Densetsu,3
7185,Transformers Superlink,2
7186,Transformers Superlink Special,2
7187,Transformers Victory,2
7188,Transformers the Movie,3
7189,Transformers: Car Robots,2
7190,Transformers: Choujin Master Force,2
7191,Transformers: Robot Masters,2
7192,Transformers: Scramble City,2
7193,Trapp Ikka Monogatari,3
7194,Trava: Fist Planet,3
7195,Tres Marias: Sannin no Sei Shojo,1
7196,Triage X,0
7197,Triage X: Recollection XOXO,0
7198,Triangle Blue,0
7199,Triangle Heart: Sweet Songs Forever,1
7200,Tribe Cool Crew,0
7201,Trigger-chan,0
7202,Trigun,3
7203,Trigun: Badlands Rumble,0
7204,Trinity Blood,3
7205,Trinity Seven,0
7206,Trinity Seven OVA,0
7207,Tropical Kiss,0
7208,Trouble Chocolate,1
7209,Trouble Evocation,2
7210,True Blue,1
7211,True Blue: Gaiden,1
7212,True Love Story,1
7213,True Tears,1
7214,True Tears Epilogue,0
7215,True Tears Specials,1
7216,True Tears: Raigomaru to Jibeta no Monogatari,0
7217,Tsubaki Iro no Purijioone,1
7218,Tsubasa Chronicle,3
7219,Tsubasa Chronicle 2nd Season,3
7220,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,3
7221,Tsubasa to Hotaru,3
7222,Tsubasa to Hotaru (2015),3
7223,Tsubasa: Shunraiki,3
7224,Tsubasa: Tokyo Revelations,3
7225,Tsugou no Yoi Sexfriend?,0
7226,Tsuki no Miya no Oujo-sama,3
7227,Tsuki no Sango,0
7228,Tsuki no Waltz,3
7229,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,1
7230,Tsukimonogatari,0
7231,Tsukiuta. The Animation,0
7232,Tsukumo,3
7233,Tsukuyomi: Moon Phase,1
7234,Tsukuyomi: Moon Phase Special,1
7235,Tsuma Shibori,1
7236,Tsuma Tsuma,1
7237,Tsuma no Haha Sayuri,0
7238,Tsuma to Mama to Boin,1
7239,Tsumamigui,1
7240,Tsumiki no Ie,3
7241,Tsun Tsun Maid wa Ero Ero Desu,0
7242,Tsundere Inran Shoujo Sukumi,1
7243,Tsunpri,0
7244,Tsurikichi Sanpei,2
7245,Tsuritama,3
7246,Tsuru Shitae Waka Kan,3
7247,Tsuukin Kairaku: Chikan de Go!!,1
7248,Tsuyokiss,1
7249,Tsuyoshi Shikkari Shinasai,0
7250,Turn A Gundam,3
7251,Turn A Gundam I Movie: Earth Light,3
7252,Turn A Gundam II Movie: Moonlight Butterfly,0
7253,Turning Girls,0
7254,Turnover,0
7255,Tuzki: Love Assassin,3
7256,Twilight Q,3
7257,Twin Signal: Family Game,3
7258,Twinkle Heart: Gingakei made Todokanai,0
7259,Tytania,1
7260,U-Jin Brand,1
7261,UFO Princess Valkyrie,1
7262,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,1
7263,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,1
7264,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,1
7265,UFO Princess Valkyrie: Recap,1
7266,UFO Princess Valkyrie: Special,1
7267,UFO Robo Grendizer,3
7268,UFO Robo Grendizer tai Great Mazinger,2
7269,UG☆Ultimate Girls,3
7270,UN-GO,0
7271,UN-GO: Inga Nikki,0
7272,UN-GO: Inga-ron,0
7273,Uba,3
7274,Uchi no 3 Shimai,3
7275,Uchiyama Aki,3
7276,Uchouten Kazoku,0
7277,Uchurei!,0
7278,Uchuu Densetsu Ulysses 31,3
7279,Uchuu Enban Dai-Sensou,1
7280,Uchuu Hikoushi no Uta,3
7281,Uchuu Kaizoku Captain Harlock,3
7282,Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo,3
7283,Uchuu Kaizoku Mito no Daibouken,0
7284,Uchuu Kaizoku Sara,0
7285,Uchuu Kaizoku Sara Special,0
7286,Uchuu Kazoku Carlvinson,3
7287,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,1
7288,Uchuu Kuubo Blue Noah,3
7289,Uchuu Kyoudai,0
7290,Uchuu Kyoudai: Apo's Dream,0
7291,Uchuu Kyoudai: Number Zero,0
7292,Uchuu Patrol Luluco,0
7293,Uchuu Senkan Yamato,3
7294,Uchuu Senkan Yamato (Movie),1
7295,Uchuu Senkan Yamato 2,3
7296,Uchuu Senkan Yamato 2199,0
7297,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,0
7298,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,0
7299,Uchuu Senkan Yamato III,3
7300,Uchuu Senkan Yamato: Aratanaru Tabidachi,2
7301,Uchuu Senkan Yamato: Fukkatsu-hen,3
7302,Uchuu Senkan Yamato: Kanketsu-hen,3
7303,Uchuu Show e Youkoso,3
7304,Uchuu no Kishi Tekkaman,2
7305,Uchuu no Kishi Tekkaman Blade,2
7306,Uchuu no Kishi Tekkaman Blade II,1
7307,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,0
7308,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,3
7309,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,0
7310,Uchuu no Senshi,1
7311,Uchuu no Stellvia,1
7312,Ugokie Kori no Tatehiki,1
7313,Uhou Renka,1
7314,Ultra Maniac,3
7315,Ultra Maniac OVA,3
7316,Ultra Nyan 2: The Great Happy Operation,2
7317,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,2
7318,Ultraman Kids no Kotowaza Monogatari,2
7319,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,2
7320,Ultraviolet: Code 044,1
7321,Umezu Kazuo no Noroi,3
7322,Umi Monogatari: Anata ga Ite Kureta Koto,3
7323,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,3
7324,Umi Monogatari: Kanon to Iku Amamikoshima,1
7325,Umi Monogatari: Marin no Kore Naani?,3
7326,Umi ga Kikoeru,3
7327,Umi kara no Shisha,0
7328,Umi no Mizu wa Naze Karai,3
7329,Umi no Triton,2
7330,Umineko no Naku Koro ni,3
7331,Umineko no Naku Koro ni Specials,0
7332,Umo,3
7333,Unbalance,1
7334,Under the Dog,0
7335,Under the Dog: Anthea-chan,2
7336,Unico,3
7337,Unico: Mahou no Shima e,3
7338,Universe,0
7339,Unsweet: Netorare Ochita Onna-tachi,0
7340,Upotte!!,1
7341,Upotte!! OVA,1
7342,Ura Tegamibachi,1
7343,Uragiri wa Boku no Namae wo Shitteiru,3
7344,Urawa no Usagi-chan,0
7345,Urayasu Tekkin Kazoku,3
7346,Urban Square: Kouhaku no Tsuigeki,0
7347,Urda,3
7348,Urikupen Kyuujo-tai,3
7349,Urusei Yatsura,3
7350,Urusei Yatsura Movie 1: Only You,1
7351,Urusei Yatsura Movie 2: Beautiful Dreamer,3
7352,Urusei Yatsura Movie 3: Remember My Love,1
7353,Urusei Yatsura Movie 4: Lum The Forever,1
7354,Urusei Yatsura Movie 5: Final,0
7355,Urusei Yatsura Movie 6: Itsudatte My Darling,1
7356,Urusei Yatsura OVA,1
7357,"Urusei Yatsura: Haru da, Tobidase!",1
7358,Urusei Yatsura: The Shougaibutsu Suieitaikai,0
7359,Usagi Drop,0
7360,Usagi Drop Specials,0
7361,Usagi ga Kowai,3
7362,Usagi-chan de Cue!!,1
7363,Usakame,0
7364,Usaru-san,3
7365,Usavich,3
7366,Usavich II,3
7367,Usavich III,3
7368,Usavich IV,3
7369,Usavich Special,3
7370,Usavich V,3
7371,Ushinawareta Mirai wo Motomete,0
7372,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,0
7373,Ushio to Tora,0
7374,Ushio to Tora (TV),0
7375,Ushio to Tora (TV) 2nd Season,0
7376,Ushio to Tora: Comically Deformed Theater,0
7377,Ushiro no Shoumen Daare,0
7378,Uta Kata,3
7379,Uta Kata Special,3
7380,Uta no Prince-sama Maji Love 1000%,3
7381,Uta no Prince-sama Maji Love 2000%,3
7382,Uta no Prince-sama Maji Love 2000%: Shining Star Xmas,3
7383,Uta no Prince-sama Maji Love Revolutions,3
7384,Utakata Hanabi,3
7385,Utawarerumono,1
7386,Utawarerumono OVA,0
7387,Utawarerumono OVA Picture Drama,0
7388,Utawarerumono Recaps,0
7389,Utawarerumono Specials,3
7390,Utawarerumono: Itsuwari no Kamen,0
7391,Utopia,0
7392,Utsu Musume Sayuri,0
7393,Utsukushiki Emono-tachi no Gakuen,1
7394,Utsukushiki Sei no Dendoushi Reirei,1
7395,V.G.Neo The Animation,1
7396,VS Knight Lamune & 40 Fire,0
7397,VS Knight Lamune & 40 Fresh,1
7398,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,0
7399,Valkyrie Drive: Mermaid,0
7400,Valkyrie Drive: Mermaid Specials,0
7401,Vampire,1
7402,Vampire Holmes,0
7403,Vampire Hunter,3
7404,Vampire Hunter D,3
7405,Vampire Hunter D (2000),3
7406,Vampire Knight,3
7407,Vampire Knight Guilty,3
7408,Vampire Knight: Gekiai no Portrait,3
7409,Vampire Sensou,2
7410,Vampiyan Kids,2
7411,Vampiyan Kids: Pilot,3
7412,Vandread,1
7413,Vandread: Gekitou-hen,1
7414,Vandread: Taidou-hen,1
7415,Vandread: The Second Stage,1
7416,Vanquished Queens,0
7417,Vanquished Queens Specials,0
7418,Variable Geo,3
7419,Vassalord.,3
7420,Venus Project: Climax,0
7421,Venus Senki,3
7422,Venus Versus Virus,1
7423,Vexille: 2077 Nihon Sakoku,3
7424,Vicious,0
7425,Victorian Maid Maria no Houshi,1
7426,Video Girl Ai,3
7427,Vie Durant,3
7428,Viewtiful Joe,0
7429,Violence Jack: Harlem Bomber-hen,2
7430,Violence Jack: Hell's Wind-hen,2
7431,Violence Jack: Jigoku Gai-hen,3
7432,Viper GTS,3
7433,Viper's Creed,3
7434,Virgin Night,0
7435,Virtua Fighter,0
7436,Virus: Virus Buster Serge,2
7437,Visions of Frank: Short Films by Japan's Most Audacious Animators,3
7438,Viva Namida,0
7439,Vividred Operation,0
7440,Vocaloid China Project Senden Animation,3
7441,Votoms Finder,3
7442,W: Wish,1
7443,W: Wish Omake,1
7444,Waga Seishun no Arcadia,3
7445,Waga Seishun no Arcadia: Mugen Kidou SSX,3
7446,Wagamama High Spec,0
7447,Wagamama☆Fairy Mirumo de Pon!,3
7448,Wagaya no Oinari-sama.,1
7449,Wagaya no Oinari-sama. Specials,1
7450,Waisetsu Missile The Animation,0
7451,Wakaba*Girl,0
7452,Wakaba*Girl: Onsen Tsukaritai,0
7453,Wakako-zake,0
7454,Wakakusa Monogatari,3
7455,Wakakusa Monogatari: Nan to Jo-sensei,3
7456,Wakakusa Monogatari: Nan to Jo-sensei Specials,3
7457,Wakakusa no Charlotte,3
7458,Wakakusa no Yon Shimai,3
7459,Wake Up,3
7460,"Wake Up, Girl Zoo!",1
7461,"Wake Up, Girls!",0
7462,"Wake Up, Girls! Beyond the Bottom",0
7463,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",0
7464,"Wake Up, Girls! Seishun no Kage",0
7465,"Wake Up, Girls! Shichinin no Idol",0
7466,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",0
7467,Wakusei Daikaiju Negadon,1
7468,Walking Man,3
7469,Walkure Romanze,0
7470,Wamono,3
7471,Wana: Hakudaku Mamire no Houkago,1
7472,Wangan Midnight,1
7473,Wangpai Yushi Di 0 Ji,1
7474,Wanna-Be's,2
7475,Wanna. SpartanSex Spermax!!!,0
7476,Wanpaku Ouji no Orochi Taiji,0
7477,Wanwan Sanjuushi,3
7478,Warau Hyouteki,3
7479,Warau Kangofu The Animation,1
7480,Warenai Tamago,3
7481,Wasure-boshi,1
7482,Wasurenagumo,0
7483,Wata no Kuni Hoshi,1
7484,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,0
7485,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",0
7486,Watashi ga Toriko ni Natte Yaru,0
7487,Watashi no Ashinaga Ojisan,3
7488,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,3
7489,Watashi no Shiranai Mesu no Kao,0
7490,Water Brain,0
7491,Waver,1
7492,Weekender Girl,0
7493,Weiß Kreuz,3
7494,Weiß Kreuz Glühen,3
7495,Weiß Kreuz OVA,3
7496,Weiß Survive,1
7497,Weiß Survive R,0
7498,Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,3
7499,Wellber no Monogatari: Sisters of Wellber,3
7500,Wellber no Monogatari: Sisters of Wellber Zwei,3
7501,Whistle!,0
7502,White Album,1
7503,White Album 2,0
7504,White Album 2 Picture Drama,0
7505,White Album 2nd Season,0
7506,White Fantasy,2
7507,White Tree,3
7508,Wild 7,3
7509,Wild Adapter,0
7510,Wild Arms: Twilight Venom,3
7511,Wind: A Breath of Heart,0
7512,Wind: A Breath of Heart (TV),1
7513,Wind: A Breath of Heart OVA,1
7514,Wind: A Breath of Heart Specials,1
7515,Windaria,3
7516,Winter Garden,3
7517,Winter Sonata,3
7518,Winter Sonata Episode 0,3
7519,Wish,3
7520,Wish Me Mell,3
7521,Witch Craft Works,0
7522,Witch Craft Works OVA,0
7523,Witch Craft Works Specials,0
7524,Witch Hunter Robin,3
7525,Witchblade,1
7526,With You: Mitsumeteitai,3
7527,Within the Bloody Woods,3
7528,Wizard Barristers: Benmashi Cecil,0
7529,Wizard Girl Ambitious,1
7530,Wolf Daddy,3
7531,Wolf's Rain,3
7532,Wolf's Rain OVA,3
7533,Wolverine,0
7534,Wonder (Movie),3
7535,Wonder Beat Scramble,0
7536,Wonder Garden,0
7537,Wonder Momo,3
7538,Wonderful Days,3
7539,Wonderful Rush,0
7540,Wooser no Sono Higurashi,0
7541,Wooser no Sono Higurashi: Kakusei-hen,0
7542,Wooser no Sono Higurashi: Ken to Pants to Wooser to,0
7543,Wooser no Sono Higurashi: Mugen-hen,0
7544,Words Worth,1
7545,Words Worth Gaiden,3
7546,Working!!,0
7547,Working!!!,0
7548,Working!!!: Lord of the Takanashi,0
7550,Working!! Announcement Specials,0
7551,World Calling,3
7552,World Destruction: Sekai Bokumetsu no Rokunin,1
7553,World Fool News,3
7554,World Fool News (TV),3
7555,World Trigger,0
7556,X,3
7557,X Densha de Ikou,3
7558,X OVA,3
7559,X-Men,1
7560,X/1999,3
7561,Xabungle Graffiti,2
7562,Xenosaga The Animation,1
7563,Xi Avant,3
7564,Xiao Men Shen,3
7565,Xiao Qian,3
7566,Xiao Yeyou,3
7567,X²: Double X,3
7568,YAT Anshin! Uchuu Ryokou,2
7569,YAT Anshin! Uchuu Ryokou 2,2
7570,Yabai! Fukushuu Yami Site,0
7571,Yagami Yuu,1
7572,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,0
7573,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,0
7574,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,0
7575,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,0
7576,Yakata Jukujo,1
7577,Yakata: Kannou Kitan,0
7578,Yakimochi Caprice,1
7579,Yakin Byoutou,3
7580,Yakin Byoutou Kranke,1
7581,Yakin Byoutou Ni,2
7582,Yakin Byoutou San,1
7583,Yakitate!! Japan,3
7584,Yakumo Tatsu,3
7585,Yakusai Kochou,3
7586,Yakushiji Ryouko no Kaiki Jikenbo,3
7587,Yakusoku (ONA),3
7588,Yakyuukyou no Uta,0
7589,Yama Hime no Mi,2
7590,Yama Nezumi Rocky Chuck,2
7591,Yama no Susume,0
7592,Yama no Susume Second Season,0
7593,Yama no Susume Second Season Specials,0
7594,Yama no Susume: Kabette Kowakunai no?,0
7595,Yamada-kun to 7-nin no Majo,0
7596,Yamada-kun to 7-nin no Majo (OVA),0
7597,Yamada-kun to 7-nin no Majo (TV),0
7598,Yamatarou Kaeru,0
7599,Yamato 2520,0
7600,Yamato Nadeshiko Shichihenge,3
7601,Yamato yo Towa ni,0
7602,Yami Shibai,0
7603,Yami Shibai 2nd Season,0
7604,Yami Shibai 3rd Season,0
7605,Yami no Matsuei,3
7606,Yami no Purple Eye,1
7607,Yami no Shihosha Judge,3
7608,Yami to Boushi to Hon no Tabibito,1
7609,Yankee-kun na Yamada-kun to Megane-chan to Majo,0
7610,Yaoguai Mingdan,0
7611,Yarima Queen,1
7612,Yariman Fudousan,1
7613,Yasashii March: The Tender March,3
7614,Yatterman,0
7615,Yatterman Specials,0
7616,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,0
7617,Yawara!,3
7618,Yawara! Sore Yuke Koshinuke Kids!!,0
7619,Yawara! Special: Zutto Kimi no Koto ga... .,3
7620,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,1
7621,Yebisu Celebrities 1st,3
7622,Yell,3
7623,Yeonghongibyeong Lazenca,3
7624,Yes! Precure 5,3
7625,Yes! Precure 5 GoGo!,2
7626,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,3
7627,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,1
7628,Yoake Mae yori Ruriiro na: Crescent Love,1
7629,Yobai Suru Shichinin no Harame,2
7630,Yodaka no Hoshi,2
7631,Yodaka no Hoshi (Music),3
7632,Yoiko,1
7633,Yojouhan Shinwa Taikei,0
7634,Yojouhan Shinwa Taikei Specials,3
7635,Yokohama Kaidashi Kikou,3
7636,Yokohama Kaidashi Kikou: Quiet Country Cafe,3
7637,Yokoo's 3 Animation Films,1
7638,Yokorenbo: Immoral Mother,0
7639,Yokoyama Mitsuteru Sangokushi,2
7640,Yokujou Bazooka The Animation,0
7641,Yokuwakaru Gendaimahou,1
7642,Yokuwakaru Gendaimahou 00,1
7643,Yomigaeru Sora: Rescue Wings,3
7644,Yomigaeru Sora: Rescue Wings Special,3
7645,"Yondemasu yo, Azazel-san.",0
7646,"Yondemasu yo, Azazel-san. (TV)",0
7647,"Yondemasu yo, Azazel-san. Z",0
7648,Yonhyakunijuu Renpai Girl,1
7649,Yoroiden Samurai Troopers,2
7650,Yoroiden Samurai Troopers Gaiden,3
7651,Yoroiden Samurai Troopers Kikoutei Densetsu,3
7652,Yoroiden Samurai Troopers Message,3
7653,Yoru ga Kuru!,1
7654,Yoru no Yatterman,0
7655,Yoshinaga-san'chi no Gargoyle,1
7656,Yoshino no Hime,3
7657,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",1
7658,Yotsunoha,1
7659,You Bishoujo Miruku-chan,2
7660,Youjuu Kyoushitsu Gaiden,1
7661,Youjuu Sensen Adventure Kid,2
7662,Youjuu Toshi,3
7663,Youkai Ningen Bem (2006),1
7664,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,0
7665,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,0
7666,Youkoso Lodoss-tou e!,0
7667,Youkou no Ken,1
7668,Youma,3
7669,Young Black Jack,0
7670,Yousei Florence,1
7671,Yousei Hime Ren,3
7672,Youseiki Suikoden,0
7673,Youshou,2
7674,Yowai Mushi,3
7675,Yowamushi Pedal,0
7676,Yowamushi Pedal Movie,0
7677,Yowamushi Pedal: Grande Road,0
7678,Yowamushi Pedal: Re:RIDE,0
7679,Yowamushi Pedal: Re:ROAD,0
7680,Yowamushi Pedal: Spare Bike,0
7681,Yowamushi Pedal: Special Ride,0
7682,Yozakura Quartet,1
7683,Yozakura Quartet: Hana no Uta,0
7684,Yozakura Quartet: Hoshi no Umi,0
7685,Yozakura Quartet: Tsuki ni Naku,0
7686,Yozakura Quartet: Yoza-Quar!,0
7687,Ys,1
7688,Ys: Tenkuu no Shinden - Adol Christine no Bouken,1
7689,Yu Bang Xiang Zheng,3
7690,Yu-No,1
7691,Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,0
7692,Yuki no Joou,3
7693,Yuki no Taiyou Pilot,3
7694,Yuki no Yo no Yume,3
7695,Yukidoke,2
7696,Yukiyo Ichiya Monogatari,1
7697,Yume Kui: Tsurumiku Shiki Game Seisaku,0
7698,Yume Senshi Wingman,2
7699,Yume Tsukai,1
7700,Yume de Aetara,3
7701,Yume de Aetara (TV),1
7702,Yume no Crayon Oukoku,3
7703,Yume no Hoshi no Button Nose,3
7704,Yume no Kakera,1
7705,Yume no Ukiyo ni Saitemina,0
7706,Yume-iro Pâtissière,3
7707,Yume-iro Pâtissière SP Professional,3
7708,Yume-iro Pâtissière: Mune Kyun Tropical Island!,3
7709,Yumedamaya Kidan,3
7710,Yumekui Merry,1
7711,Yumekuri,1
7712,Yumemi Douji,3
7713,Yumemiru Topo Gigio,1
7714,Yumeria,1
7715,Yumeyume,0
7716,Yuri Kuma Arashi,0
7717,Yuri Seijin Naoko-san,1
7718,Yuri Seijin Naoko-san (2012),0
7719,Yuru Yuri,0
7720,Yuru Yuri Nachuyachumi!,0
7721,Yuru Yuri Nachuyachumi!+,0
7722,Yuru Yuri San☆Hai!,0
7723,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",1
7725,Yurumates,3
7726,Yurumates 3D,0
7727,Yurumates 3D Plus,0
7728,Yurumates 3D: Ushinawareta Genjitsu,3
7729,Yurumates wa?,0
7730,Yutori-chan,3
7731,Yuugen Kaisha,3
7732,Yuugo: Koushounin,3
7733,Yuuguu Settai: Kotou no Gokuraku e Youkoso,1
7734,Yuuki Hitotsu wo Tomo ni Shite,1
7735,Yuuki Yuuna wa Yuusha de Aru,0
7736,Yuureisen,3
7737,Yuusha Exkaiser,2
